movieId,title,genres,poster_url,poster_zip_path
959,Of Human Bondage (1934),Drama,https://image.tmdb.org/t/p/w500/yuYRYBFwRCy6awDU58oZOX8LZUz.jpg,posters.zip
961,Little Lord Fauntleroy (1936),Drama,https://image.tmdb.org/t/p/w500/nNMt9xO4MK1M4nzlRi2ryCO3TyK.jpg,posters.zip
963,"Inspector General, The (1949)",Musical,https://image.tmdb.org/t/p/w500/pEseNGrq1lSdomjayEflNn0xjaZ.jpg,posters.zip
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/yRnl3nTtKVTIBcLHHyXrrXPZWVS.jpg,posters.zip
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/isp4lCv08asTPNvv8Xe8oQK293n.jpg,posters.zip
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,https://image.tmdb.org/t/p/w500/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,posters.zip
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,https://image.tmdb.org/t/p/w500/qT0JvypXSChjCnGvPXMVmQ1EqXm.jpg,posters.zip
971,Cat on a Hot Tin Roof (1958),Drama,https://image.tmdb.org/t/p/w500/reO2NXIYPeBqehTsmia0P9rSMDv.jpg,posters.zip
973,Meet John Doe (1941),Comedy|Drama,https://image.tmdb.org/t/p/w500/dnBZbFE2OGlTGNGBVTn6t83tJtd.jpg,posters.zip
976,"Farewell to Arms, A (1932)",Romance|War,https://image.tmdb.org/t/p/w500/eNmPByGZJqlp60nCZRhsAlVAb3F.jpg,posters.zip
979,Nothing Personal (1995),Drama|War,https://image.tmdb.org/t/p/w500/4GavXEdItxmP51soWRPPMVRQweV.jpg,posters.zip
981,Dangerous Ground (1997),Drama,https://image.tmdb.org/t/p/w500/3oFap1KH6zTTP1w0iQ6uQZrzKU4.jpg,posters.zip
982,Picnic (1955),Drama,https://image.tmdb.org/t/p/w500/qTYvLoQnIA6BfSeDG93fZwcWQ2g.jpg,posters.zip
984,"Pompatus of Love, The (1996)",Comedy|Drama,https://image.tmdb.org/t/p/w500/i94UXzKj8OF1hUyXlT4BHvfgJZI.jpg,posters.zip
986,Fly Away Home (1996),Adventure|Children,https://image.tmdb.org/t/p/w500/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,posters.zip
987,Bliss (1997),Drama|Romance,https://image.tmdb.org/t/p/w500/zGdGINvf9oSysprbWnu85dIM7rc.jpg,posters.zip
988,Grace of My Heart (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg,posters.zip
990,Maximum Risk (1996),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500/18HVWwyLihWJPzGpSVl3omRRMyL.jpg,posters.zip
991,Michael Collins (1996),Drama,https://image.tmdb.org/t/p/w500/brIBbU6t9glEGAKRTJ4PMj9OiDC.jpg,posters.zip
993,Infinity (1996),Drama,https://image.tmdb.org/t/p/w500/cZImGs9jPmh24wjDRrZNiExcLzX.jpg,posters.zip
994,Big Night (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/bv8druvu1QHKVzgZvboelZnbiGg.jpg,posters.zip
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/2gMCokqpIJoh6u5o06LlOZWsI3k.jpg,posters.zip
998,Set It Off (1996),Action|Crime,https://image.tmdb.org/t/p/w500/wpiARyUqTfabzakAXHMIUY6Tl1A.jpg,posters.zip
999,2 Days in the Valley (1996),Crime|Film-Noir,https://image.tmdb.org/t/p/w500/kKSr1PP7IVJek8heFWbSrmJXVMZ.jpg,posters.zip
1003,Extreme Measures (1996),Drama|Thriller,https://image.tmdb.org/t/p/w500/uowP2Nw2mLpQni1vtbUb1LUSiP0.jpg,posters.zip
1004,"Glimmer Man, The (1996)",Action|Thriller,https://image.tmdb.org/t/p/w500/fMXc2nf3iZFsVbNNmJ5MCtjcwlk.jpg,posters.zip
1005,D3: The Mighty Ducks (1996),Children|Comedy,https://image.tmdb.org/t/p/w500/wltMr1loUKSCaEV4EDgh21eCRI3.jpg,posters.zip
1006,"Chamber, The (1996)",Drama,https://image.tmdb.org/t/p/w500/bup7TBYfLzFjH7r1cLX6iXQS7M0.jpg,posters.zip
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,https://image.tmdb.org/t/p/w500/cSbRtW2rSpz6AxS4BwtunpFHma.jpg,posters.zip
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,https://image.tmdb.org/t/p/w500/7IFRrsQdaaUJaemg2z35fshzswd.jpg,posters.zip
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,https://image.tmdb.org/t/p/w500/pe1VE1Sxhwar4lS5mtkA2Y7ygRN.jpg,posters.zip
1010,"Love Bug, The (1969)",Children|Comedy,https://image.tmdb.org/t/p/w500/j4NQTMsVEHgqacmxvnenF7HX7GA.jpg,posters.zip
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/1k14PPykkUQfhjn3xXDrc55lfHl.jpg,posters.zip
1012,Old Yeller (1957),Children|Drama,https://image.tmdb.org/t/p/w500/Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg,posters.zip
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,https://image.tmdb.org/t/p/w500/jaZFWy6ZAvQoMW2mo9xP5gx4URo.jpg,posters.zip
1014,Pollyanna (1960),Children|Comedy|Drama,https://image.tmdb.org/t/p/w500/9lWkRXg35SjUZXLr10ez8DERvRv.jpg,posters.zip
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,https://image.tmdb.org/t/p/w500/el6dJEpK97OJRQiQhuiSGk2jkV5.jpg,posters.zip
1016,"Shaggy Dog, The (1959)",Children|Comedy,https://image.tmdb.org/t/p/w500/tGX3YyPaYMbjiRwR5PjRsJW7GtM.jpg,posters.zip
1017,Swiss Family Robinson (1960),Adventure|Children,https://image.tmdb.org/t/p/w500/3ZItm1RcdwNuPnCaaqEFGrbVlcO.jpg,posters.zip
1018,That Darn Cat! (1965),Children|Comedy|Mystery,https://image.tmdb.org/t/p/w500/by92HEWg2d4WrkgbUIPEA0ufsHI.jpg,posters.zip
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/bKMNl4yHC2DYlrMA1EVdk35S8cO.jpg,posters.zip
1020,Cool Runnings (1993),Comedy,https://image.tmdb.org/t/p/w500/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,posters.zip
1021,Angels in the Outfield (1994),Children|Comedy,https://image.tmdb.org/t/p/w500/7WRt6l7tiXVPG9zLco1rwy5Ffw9.jpg,posters.zip
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,https://image.tmdb.org/t/p/w500/j91LJmcWo16CArFOoapsz84bwxb.jpg,posters.zip
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,https://image.tmdb.org/t/p/w500/5kNFx8GW0zgtLDkhfNBOMMVmJTX.jpg,posters.zip
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,https://image.tmdb.org/t/p/w500/nMfScRxw9wVLoO7LiEjziFAKLSK.jpg,posters.zip
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,https://image.tmdb.org/t/p/w500/7lyeeuhGAJSNXYEW34S8mJ1bwI8.jpg,posters.zip
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,https://image.tmdb.org/t/p/w500/hbRnWUNJkKKVN5mkcuC5ooqjE4e.jpg,posters.zip
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,https://image.tmdb.org/t/p/w500/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,posters.zip
1029,Dumbo (1941),Animation|Children|Drama|Musical,https://image.tmdb.org/t/p/w500/hKDdllslMtsU9JixAv5HR9biXlp.jpg,posters.zip
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,https://image.tmdb.org/t/p/w500/rueMBfMGbzUxpbU0ALcFK0UxMvn.jpg,posters.zip
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,https://image.tmdb.org/t/p/w500/1BBzsThIZ06UmjZ3rChYGZhJtFQ.jpg,posters.zip
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,https://image.tmdb.org/t/p/w500/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,posters.zip
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,https://image.tmdb.org/t/p/w500/uTrVvEtN4Gq7l0Zxd8KRYyiTvm3.jpg,posters.zip
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/cxv8MRnpAhd4izS0yHHeQPgn6FR.jpg,posters.zip
1035,"Sound of Music, The (1965)",Musical|Romance,https://image.tmdb.org/t/p/w500/nv8bcyqXJh2tijWLa3MoUktlVZZ.jpg,posters.zip
1036,Die Hard (1988),Action|Crime|Thriller,https://image.tmdb.org/t/p/w500/aJCpHDC6RoGz7d1Fzayl019xnxX.jpg,posters.zip
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/IEjYUaviFctoYtaVMn91K8r727.jpg,posters.zip
1040,"Secret Agent, The (1996)",Drama,https://image.tmdb.org/t/p/w500/5tzRPF8TUQ1XTz3UnABCLOhMug4.jpg,posters.zip
1041,Secrets & Lies (1996),Drama,https://image.tmdb.org/t/p/w500/zQBuRQ3hrLhkEsXcxteUxuxLrvs.jpg,posters.zip
1042,That Thing You Do! (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/9RmZu33qHdyZFGLfhEOmkTjdNEu.jpg,posters.zip
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,https://image.tmdb.org/t/p/w500/7HGWS6WlsPzBsB7NG5JM4P8NrIv.jpg,posters.zip
1046,Beautiful Thing (1996),Drama|Romance,https://image.tmdb.org/t/p/w500/Jwhonh2EzmjuLwlvXK12Nh2wcG.jpg,posters.zip
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,https://image.tmdb.org/t/p/w500/yREdXX5lMFUKhTvb0ofI7mzUHlR.jpg,posters.zip
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,https://image.tmdb.org/t/p/w500/3KEPs6RKlin9pT9fqjtW7MSLC8H.jpg,posters.zip
1050,Looking for Richard (1996),Documentary|Drama,https://image.tmdb.org/t/p/w500/qAYYZzO6q7prlt6bmIvqOOwKsXi.jpg,posters.zip
1051,Trees Lounge (1996),Drama,https://image.tmdb.org/t/p/w500/2DtoVhI9RkArGbzkvctGxY578QN.jpg,posters.zip
1053,Normal Life (1996),Crime|Drama|Romance,https://image.tmdb.org/t/p/w500/vMqHhGE5EDovmijmDbv9MwAOqwF.jpg,posters.zip
1054,Get on the Bus (1996),Drama,https://image.tmdb.org/t/p/w500/pmpifkpYlgE64SBgK5G6Vz6MvMv.jpg,posters.zip
1055,Shadow Conspiracy (1997),Thriller,https://image.tmdb.org/t/p/w500/m8dgxxCrpLhKjkjH2DPxkz0inoJ.jpg,posters.zip
1056,Jude (1996),Drama,https://image.tmdb.org/t/p/w500/ud8YPgNwTDOCrB36gobLijDvNwO.jpg,posters.zip
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500/cFOZ4bNbWtnIIboc43M86yhwPBX.jpg,posters.zip
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,https://image.tmdb.org/t/p/w500/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,posters.zip
1060,Swingers (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/vsctdCbDHApN003Fs3QzJB8Nl9B.jpg,posters.zip
1061,Sleepers (1996),Thriller,https://image.tmdb.org/t/p/w500/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,posters.zip
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,https://image.tmdb.org/t/p/w500/kTH7qEyvdDYMoQraQZm3LFKCge3.jpg,posters.zip
1066,Shall We Dance (1937),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500/6anwn2NxTw7NwVEEU4qhVwN3Exi.jpg,posters.zip
1068,Crossfire (1947),Crime|Film-Noir,https://image.tmdb.org/t/p/w500/e5Flo1Z9YD75Q9tLlKpNy3dpzvv.jpg,posters.zip
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,https://image.tmdb.org/t/p/w500/nxzZeGmE456c5ujVrkV2B42mmD4.jpg,posters.zip
1076,"Innocents, The (1961)",Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/8ZSPkyzq80jBVezRlC80kvV6QZr.jpg,posters.zip
1077,Sleeper (1973),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/vVpUfsHuZecO7FlCtDBQd2ullyq.jpg,posters.zip
1078,Bananas (1971),Comedy|War,https://image.tmdb.org/t/p/w500/gK11RUXspxqty0Wq6KoV8J0crKO.jpg,posters.zip
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,https://image.tmdb.org/t/p/w500/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,posters.zip
1080,Monty Python's Life of Brian (1979),Comedy,https://image.tmdb.org/t/p/w500/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,posters.zip
1081,Victor/Victoria (1982),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500/mCjXcPRM3Rc7gOCGeVrBdPvF2bk.jpg,posters.zip
1082,"Candidate, The (1972)",Drama,https://image.tmdb.org/t/p/w500/j0L0xEFawqZJE8Ik3JRKqKL3mLH.jpg,posters.zip
1083,"Great Race, The (1965)",Comedy|Musical,https://image.tmdb.org/t/p/w500/bBPO7IMCSyCOwWrVbRnwzR00SDg.jpg,posters.zip
1084,Bonnie and Clyde (1967),Crime|Drama,https://image.tmdb.org/t/p/w500/9fx3l6HJuK2gs4dTvmhOma3yMMR.jpg,posters.zip
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,https://image.tmdb.org/t/p/w500/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg,posters.zip
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,https://image.tmdb.org/t/p/w500/9V95TXeYLYEPrMBtU7kIIyWdPNA.jpg,posters.zip
1088,Dirty Dancing (1987),Drama|Musical|Romance,https://image.tmdb.org/t/p/w500/ySL7B4FgYZR5xFBWc7c7lssuCN9.jpg,posters.zip
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,posters.zip
1090,Platoon (1986),Drama|War,https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,posters.zip
1091,Weekend at Bernie's (1989),Comedy,https://image.tmdb.org/t/p/w500/ylN3DZEPCnn60ecGq01y0AyWsTQ.jpg,posters.zip
1092,Basic Instinct (1992),Crime|Mystery|Thriller,https://image.tmdb.org/t/p/w500/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,posters.zip
1093,"Doors, The (1991)",Drama,https://image.tmdb.org/t/p/w500/uCDPV0QtbQkKILMzQlCUd7kDnjX.jpg,posters.zip
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,https://image.tmdb.org/t/p/w500/ea6HPVTlGa0MmtTrPud0UnP9wh.jpg,posters.zip
1095,Glengarry Glen Ross (1992),Drama,https://image.tmdb.org/t/p/w500/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,posters.zip
1096,Sophie's Choice (1982),Drama,https://image.tmdb.org/t/p/w500/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg,posters.zip
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,posters.zip
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,https://image.tmdb.org/t/p/w500/1gjT65lS29BbclJlmGvtwnT7hya.jpg,posters.zip
1100,Days of Thunder (1990),Action|Drama|Romance,https://image.tmdb.org/t/p/w500/4kHzXHRJGcRxxRvkCvb5yTxZwml.jpg,posters.zip
1101,Top Gun (1986),Action|Romance,https://image.tmdb.org/t/p/w500/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,posters.zip
1103,Rebel Without a Cause (1955),Drama,https://image.tmdb.org/t/p/w500/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg,posters.zip
1104,"Streetcar Named Desire, A (1951)",Drama,https://image.tmdb.org/t/p/w500/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,posters.zip
1105,Children of the Corn IV: The Gathering (1996),Horror,https://image.tmdb.org/t/p/w500/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,posters.zip
1107,Loser (1991),Comedy,https://image.tmdb.org/t/p/w500/bndYv3g0CmVYdRGu7s0QPCSlrlv.jpg,posters.zip
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,https://image.tmdb.org/t/p/w500/OPoiGrzNr5FWoczXH5Gs1cReec.jpg,posters.zip
1112,Palookaville (1996),Action|Comedy|Drama,https://image.tmdb.org/t/p/w500/vmlO5CbUKmqvn5BVtEprxAmNOkp.jpg,posters.zip
1114,"Funeral, The (1996)",Crime|Drama,https://image.tmdb.org/t/p/w500/nubOF5PQ01urMs3dDXCF2BqmBuE.jpg,posters.zip
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,https://image.tmdb.org/t/p/w500/8dFs6OW8T8Y1R56U2YdlDDBkUPj.jpg,posters.zip
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,https://image.tmdb.org/t/p/w500/9jkzVlfXBc8c0wYoT8L1AgBdqz5.jpg,posters.zip
1119,Drunks (1995),Drama,https://image.tmdb.org/t/p/w500/lY5E0rjsgzlxUyMtUZRlzwHqLTA.jpg,posters.zip
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,https://image.tmdb.org/t/p/w500/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg,posters.zip
1121,Glory Daze (1995),Drama,https://image.tmdb.org/t/p/w500/mosH3RnC5wjcThd0DZq4ZqWkTPQ.jpg,posters.zip
1123,"Perfect Candidate, A (1996)",Documentary,https://image.tmdb.org/t/p/w500/j0L0xEFawqZJE8Ik3JRKqKL3mLH.jpg,posters.zip
1124,On Golden Pond (1981),Drama,https://image.tmdb.org/t/p/w500/8ipZu6pFvFM7q5XCpWl3KV5GOG5.jpg,posters.zip
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,https://image.tmdb.org/t/p/w500/cDi6lHXmY12SxtjcP6IdK7mB3W1.jpg,posters.zip
1126,Drop Dead Fred (1991),Comedy|Fantasy,https://image.tmdb.org/t/p/w500/v2kadCRcRdq8a0aRbQg4yVk3Xmd.jpg,posters.zip
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/ta1B8QQ3pBRA0TG8wH0CfgG6vlp.jpg,posters.zip
1128,"Fog, The (1980)",Horror,https://image.tmdb.org/t/p/w500/fuJApAPgHrur08y6icGB5k5Umzo.jpg,posters.zip
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/vH9llaphjAssRGi0k7e75tD40Ce.jpg,posters.zip
1130,"Howling, The (1980)",Horror|Mystery,https://image.tmdb.org/t/p/w500/23hUJh7JdO23SpgUB5oiFDQk2wX.jpg,posters.zip
1131,Jean de Florette (1986),Drama|Mystery,https://image.tmdb.org/t/p/w500/t4ObdDKWHEPvKIxMr6E8s4nrshV.jpg,posters.zip
1132,Manon of the Spring (Manon des sources) (1986),Drama,https://image.tmdb.org/t/p/w500/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg,posters.zip
1135,Private Benjamin (1980),Comedy,https://image.tmdb.org/t/p/w500/maIiPNXddZXKHQCi0HyULd5kces.jpg,posters.zip
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg,posters.zip
1137,Hustler White (1996),Romance,https://image.tmdb.org/t/p/w500/pJef3yLy953wYtL1mrxQbEOpvnL.jpg,posters.zip
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,https://image.tmdb.org/t/p/w500/jYDSEJYcvSI0LzwIEP1JWMMAbWh.jpg,posters.zip
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,https://image.tmdb.org/t/p/w500/msLmn8QJLKpG8GHwbSbvX6iYmoB.jpg,posters.zip
1147,When We Were Kings (1996),Documentary,https://image.tmdb.org/t/p/w500/yBkZK1JZOOJ3q5Jj1H9UP9T8YuV.jpg,posters.zip
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,https://image.tmdb.org/t/p/w500/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg,posters.zip
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,https://image.tmdb.org/t/p/w500/k6XfHExAs3bTZOCuQWqeVS7xiqu.jpg,posters.zip
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,https://image.tmdb.org/t/p/w500/pyCHHLEdRJPx0BD22n9Cs7B78Wp.jpg,posters.zip
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,https://image.tmdb.org/t/p/w500/vEkp2FoxUFpCGeioWdUS4wb7ezh.jpg,posters.zip
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,https://image.tmdb.org/t/p/w500/A16C3fCGW3qWnNypUNhzv8wH1gr.jpg,posters.zip
1162,"Ruling Class, The (1972)",Comedy|Drama,https://image.tmdb.org/t/p/w500/29EZjwr3jDFWtdj9Lpq2BtCvKga.jpg,posters.zip
1163,Mina Tannenbaum (1994),Drama,https://image.tmdb.org/t/p/w500/hx9ocZaXDjXyo5VkPaSvtiTmIlL.jpg,posters.zip
1167,Dear God (1996),Comedy,https://image.tmdb.org/t/p/w500/mHc6hY6Rv7S7kS50vW2vVdHWG79.jpg,posters.zip
1170,Best of the Best 3: No Turning Back (1995),Action,https://image.tmdb.org/t/p/w500/ynMnizF7mCmjDe4fXuZog6Vu8i5.jpg,posters.zip
1171,Bob Roberts (1992),Comedy,https://image.tmdb.org/t/p/w500/j4PokuSIrmbN5oCR54D8kiI0U6a.jpg,posters.zip
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,https://image.tmdb.org/t/p/w500/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,posters.zip
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,https://image.tmdb.org/t/p/w500/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg,posters.zip
1175,Delicatessen (1991),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/gNtOgQHxE5B8e08zuNRAdDpmK5Z.jpg,posters.zip
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,posters.zip
1177,Enchanted April (1992),Drama|Romance,https://image.tmdb.org/t/p/w500/b4Jrg23Q3y7p8GS7aMnPdFiEcnP.jpg,posters.zip
1178,Paths of Glory (1957),Drama|War,https://image.tmdb.org/t/p/w500/tJXwtzOSNUC8dxJfrdvkNtGrrgW.jpg,posters.zip
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,https://image.tmdb.org/t/p/w500/zMpGfkiDIdg5bB7WGcAT3Fdrfpt.jpg,posters.zip
1180,Hear My Song (1991),Comedy,https://image.tmdb.org/t/p/w500/esoksvZTmL31eJw4NLfSyJV2To5.jpg,posters.zip
1183,"English Patient, The (1996)",Drama|Romance|War,https://image.tmdb.org/t/p/w500/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg,posters.zip
1184,Mediterraneo (1991),Comedy|Drama,https://image.tmdb.org/t/p/w500/qcSllnawrz4VfnkSx5yanr7kSn2.jpg,posters.zip
1185,My Left Foot (1989),Drama,https://image.tmdb.org/t/p/w500/GRAAl0bMQFoFIjV3aunc5jsM5u.jpg,posters.zip
1186,"Sex, Lies, and Videotape (1989)",Drama,https://image.tmdb.org/t/p/w500/pj1uKm07svgXZDHbYE8AzRfNHcu.jpg,posters.zip
1187,Passion Fish (1992),Drama,https://image.tmdb.org/t/p/w500/g60GELLr2oGnlJX5Yidkl9ufFYv.jpg,posters.zip
1188,Strictly Ballroom (1992),Comedy|Romance,https://image.tmdb.org/t/p/w500/f6vs4DQGuNpLuA5Z7k69uuKpbVG.jpg,posters.zip
1189,"Thin Blue Line, The (1988)",Documentary,https://image.tmdb.org/t/p/w500/4w4BJk3l8y9gYwPPLRs6uPHOmGL.jpg,posters.zip
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,https://image.tmdb.org/t/p/w500/gSZ8wkZ443tmK9rvaX7g7Ap9tuv.jpg,posters.zip
1191,Madonna: Truth or Dare (1991),Documentary|Musical,https://image.tmdb.org/t/p/w500/kJHCqwDgS9MEhdChIkGn7QAUoyL.jpg,posters.zip
1192,Paris Is Burning (1990),Documentary,https://image.tmdb.org/t/p/w500/90rCWH41mj9hjHUEy2SOHfuAOl3.jpg,posters.zip
1193,One Flew Over the Cuckoo's Nest (1975),Drama,https://image.tmdb.org/t/p/w500/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,posters.zip
1194,Cheech and Chong's Up in Smoke (1978),Comedy,https://image.tmdb.org/t/p/w500/lKXINU3ApbhFPQJ3pqgMzGPCYnH.jpg,posters.zip
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,posters.zip
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/eOp2XmQpH6QYPfOVSQTSGoYABMc.jpg,posters.zip
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,https://image.tmdb.org/t/p/w500/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,posters.zip
1199,Brazil (1985),Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/2w09J0KUnVtJvqPYu8N63XjAyCR.jpg,posters.zip
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,posters.zip
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,https://image.tmdb.org/t/p/w500/vR0PQ6oWYLPU24rgRxp4NN6u78s.jpg,posters.zip
1202,Withnail & I (1987),Comedy,https://image.tmdb.org/t/p/w500/i18cIp8A10A2JgByrfA9oIC9299.jpg,posters.zip
1203,12 Angry Men (1957),Drama,https://image.tmdb.org/t/p/w500/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,posters.zip
1204,Lawrence of Arabia (1962),Adventure|Drama|War,https://image.tmdb.org/t/p/w500/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,posters.zip
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,posters.zip
